0,1,2,3,4,5,6
1.0063595940630445,0.9913010560356259,0.9960535524792226,256.62169648607636,0.5423923643274379,0.7364729216525465,Partiallymature4
1.0063595940630445,0.9913010560356259,0.9960535524792226,256.62169648607636,0.5423923643274379,0.7364729216525465,Partiallymature5
1.0063595940630445,0.9913010560356259,0.9960535524792226,256.62169648607636,0.5423923643274379,0.7364729216525465,Partiallymature2
1.0063595940630445,0.9913010560356259,0.9960535524792226,256.62169648607636,0.5423923643274379,0.7364729216525465,Partiallymature6
1.0063595940630445,0.9913010560356259,0.9960535524792226,256.62169648607636,0.5423923643274379,0.7364729216525465,Partiallymature3
1.054876998449712,0.9903514874870907,0.9958632910742675,268.9936346046765,0.5671331591174699,0.7530824384604051,Partiallymature10
1.054876998449712,0.9903514874870907,0.9958632910742675,268.9936346046765,0.5671331591174699,0.7530824384604051,Partiallymature9
1.0063595940630445,0.9913010560356259,0.9960535524792226,256.62169648607636,0.5423923643274379,0.7364729216525465,Partiallymature1
1.054876998449712,0.9903514874870907,0.9958632910742675,268.9936346046765,0.5671331591174699,0.7530824384604051,Partiallymature12
1.0063595940630445,0.9913010560356259,0.9960535524792226,256.62169648607636,0.5423923643274379,0.7364729216525465,Partiallymature7
1.054876998449712,0.9903514874870907,0.9958632910742675,268.9936346046765,0.5671331591174699,0.7530824384604051,Partiallymature11
1.0063595940630445,0.9913010560356259,0.9960535524792226,256.62169648607636,0.5423923643274379,0.7364729216525465,Partiallymature8
1.3084426315324877,0.9891926019144998,0.994868931334531,333.65287104078436,0.5201141529529193,0.7211894015811098,Unmature8
1.3084426315324877,0.9891926019144998,0.994868931334531,333.65287104078436,0.5201141529529193,0.7211894015811098,Unmature5
1.3084426315324877,0.9891926019144998,0.994868931334531,333.65287104078436,0.5201141529529193,0.7211894015811098,Unmature3
1.3078317320791824,0.989300820054407,0.9948713269818198,333.4970916801915,0.5155382072288126,0.7180098935452162,Unmature11
1.3078317320791824,0.989300820054407,0.9948713269818198,333.4970916801915,0.5155382072288126,0.7180098935452162,Unmature10
1.3084426315324877,0.9891926019144998,0.994868931334531,333.65287104078436,0.5201141529529193,0.7211894015811098,Unmature2
1.3084426315324877,0.9891926019144998,0.994868931334531,333.65287104078436,0.5201141529529193,0.7211894015811098,Unmature6
1.3084426315324877,0.9891926019144998,0.994868931334531,333.65287104078436,0.5201141529529193,0.7211894015811098,Unmature4
1.3084426315324877,0.9891926019144998,0.994868931334531,333.65287104078436,0.5201141529529193,0.7211894015811098,Unmature7
1.3078317320791824,0.989300820054407,0.9948713269818198,333.4970916801915,0.5155382072288126,0.7180098935452162,Unmature12
1.3078317320791824,0.989300820054407,0.9948713269818198,333.4970916801915,0.5155382072288126,0.7180098935452162,Unmature9
1.3084426315324877,0.9891926019144998,0.994868931334531,333.65287104078436,0.5201141529529193,0.7211894015811098,Unmature1
1.4724618897826094,0.9846286956094028,0.9942257284487042,375.47778189456534,0.6186005348215496,0.786511624085461,Mature11
1.6951107723681906,0.9815567798382657,0.993352609003262,432.2532469538886,0.6329665125632764,0.7955919259037741,Mature10
1.6951107723681906,0.9815567798382657,0.993352609003262,432.2532469538886,0.6329665125632764,0.7955919259037741,Mature8
1.746484291076371,0.9783170074031271,0.993151147322233,445.35349422447456,0.6773302039396327,0.8230007314332307,Mature6
1.746484291076371,0.9783170074031271,0.993151147322233,445.35349422447456,0.6773302039396327,0.8230007314332307,Mature2
1.746484291076371,0.9783170074031271,0.993151147322233,445.35349422447456,0.6773302039396327,0.8230007314332307,Mature5
1.746484291076371,0.9783170074031271,0.993151147322233,445.35349422447456,0.6773302039396327,0.8230007314332307,Mature12
1.6951107723681906,0.9815567798382657,0.993352609003262,432.2532469538886,0.6329665125632764,0.7955919259037741,Mature9
1.6951107723681906,0.9815567798382657,0.993352609003262,432.2532469538886,0.6329665125632764,0.7955919259037741,Mature7
1.746484291076371,0.9783170074031271,0.993151147322233,445.35349422447456,0.6773302039396327,0.8230007314332307,Mature1
1.746484291076371,0.9783170074031271,0.993151147322233,445.35349422447456,0.6773302039396327,0.8230007314332307,Mature3
1.746484291076371,0.9783170074031271,0.993151147322233,445.35349422447456,0.6773302039396327,0.8230007314332307,Mature4
