0,1,2,3,4,5,6
6.2703280623464,0.9816212381331315,0.23113669836148582,105.69684953434232,0.00047038830430999736,0.021688437110820073,CaliforniaA6
4.127759790130644,0.9905254113409152,0.2937023202619379,45.64610719020827,0.0005960947968573054,0.02441505266955829,CaliforniaA8
4.30461170935196,0.9908139239569287,0.29533950259577324,53.83532814318977,0.0005740137570477352,0.023958584203740738,CaliforniaA7
7.638338143513132,0.9739810045711143,0.2098402458421641,161.57172119551163,0.000344932990010776,0.018572371685134238,CaliforniaA3
5.5746871362048935,0.9833738156451506,0.26162878616800833,103.80903586211366,0.0005846576059776645,0.024179694083624477,CaliforniaA11
6.54830895906093,0.9784645609971037,0.2404961873376952,140.79084105387415,0.00048453403081616235,0.022012133717932987,CaliforniaA12
5.4919591175139075,0.9868095210866392,0.24682944156219566,80.1901082088346,0.000415632004820668,0.020387054834395967,CaliforniaA4
6.059984761027039,0.9809686139331345,0.23686656416965912,119.7895233071402,0.0004398849218178178,0.0209734337154844,CaliforniaA10
6.905575968503432,0.9762158478308547,0.23155708676262649,141.35449509280826,0.0005000682915918291,0.02236220676927546,CaliforniaA14
6.342309977687239,0.9751592920047528,0.24453935375234748,140.4693876519856,0.000574053761343837,0.023959419052719894,CaliforniaA13
5.273540575281338,0.987258359344526,0.24087621796387168,75.71525251422847,0.0004713055912596733,0.02170957372358272,CaliforniaA5
5.967805143254434,0.981260362926029,0.2505440864641289,121.4087531124694,0.0004641574192094495,0.021544312920338156,CaliforniaA9
6.677320810697197,0.976250747265286,0.22640806509330033,134.18142563219516,0.00042686909252419606,0.02066081054857713,CaliforniaA2
5.8735347141378895,0.9810898416552606,0.24406521880012494,112.07197686263103,0.00048740833755077487,0.02207732632251412,CaliforniaA1
7.422567221252105,0.9777996065790958,0.19425392293972524,144.7505022393611,0.0002835485278561645,0.016838899247164717,CaliforniaB6
7.114220548764717,0.9789946021724951,0.21207072206735897,131.67055826380812,0.00030608642124089434,0.01749532569690814,CaliforniaB5
6.037941808950979,0.9828422636048662,0.23837580049481888,100.83015618936753,0.0004436726865311503,0.021063539268868142,CaliforniaB8
5.377075653214336,0.9824429726276734,0.2692380954577316,82.77073430021996,0.0004769987334121013,0.021840300671284296,CaliforniaB13
7.423318053938693,0.9751283062501966,0.19717490812125377,155.9167454889407,0.0002619802015032804,0.016185802467078375,CaliforniaB12
6.439001665373176,0.9765301570641965,0.22887481041991484,116.02065345686205,0.0002955556507740729,0.017191732046948408,CaliforniaB14
5.984131459384301,0.9818837105915847,0.22811125240579772,100.7233085548442,0.000374669796076315,0.019356389024720366,CaliforniaB4
6.380323535118357,0.9743919344308279,0.21286833268145156,107.76903658970383,0.0002771738263205731,0.01664853826378079,CaliforniaB10
5.134599138209807,0.9849685900125159,0.26330656772273103,77.315595290066,0.00046020213050667117,0.021452322263724063,CaliforniaB9
6.991217379705088,0.9770884390615935,0.2004510318849842,138.86135869389477,0.00028694169972663067,0.01693935358054228,CaliforniaB1
5.989679334820854,0.9834776439418352,0.22828465028359832,97.32406161072312,0.00035640407435515446,0.018878667176343632,CaliforniaB7
8.422715770922265,0.9700917606395394,0.18608907250350168,193.25801561893684,0.0003242086063344633,0.018005793687990077,CaliforniaB11
4.565830746345883,0.9878365713715901,0.28097157150883206,59.65629042167899,0.0005360721667632194,0.02315323231782594,CaliforniaB2
7.127683999482607,0.9712873298921947,0.22031207335212064,150.18005432673658,0.0003505516962325582,0.018723025830045693,CaliforniaB3
5.03558219344199,0.9844719632168067,0.2643908460628476,83.27631956570953,0.0005162062497105173,0.0227201727482543,CaliforniaSuper1
5.75731834497478,0.9818805857718359,0.26583701075873356,93.78123585241242,0.0004540026752377275,0.021307338530133873,CaliforniaSuper3
6.037734647846337,0.9788236172233976,0.24117238979560002,108.61371527777784,0.0004532773510075769,0.021290311200345965,CaliforniaSuper10
6.067095944897173,0.9765753927196912,0.24784629633567073,137.06130756047094,0.00040230809782084093,0.020057619445508504,CaliforniaSuper4
5.8171717355452115,0.9814164460264385,0.24458342576562891,100.9345441647265,0.0003910979027791724,0.01977619535651821,CaliforniaSuper13
6.371394386237231,0.9763197020367245,0.22576435016687976,119.50883820010355,0.0004550534931455917,0.021331982869522273,CaliforniaSuper2
5.522535086017337,0.9766181212781204,0.2627556739540578,95.72241422519733,0.00045101736561900996,0.02123716943519098,CaliforniaSuper14
5.415926949941796,0.9822152863820812,0.25969175345074846,96.11502392963399,0.0004781397095700779,0.021866405959143763,CaliforniaSuper9
6.959792555943607,0.9758785254143745,0.22915304089521543,138.1691788740138,0.0004811118294331297,0.021934261542917957,CaliforniaSuper5
5.308421452593457,0.9844033492403491,0.2888351098847868,86.2901003266072,0.0004910033343322606,0.022158595044186817,CaliforniaSuper6
6.977209246863283,0.9748839143477135,0.22869703963333401,147.5059389551805,0.0004587789001130986,0.021419124634613308,CaliforniaSuper7
6.295837173392837,0.9796854244659832,0.23329904204275045,101.31724853673526,0.0003917738859265962,0.019793278806872705,CaliforniaSuper8
5.389590205018758,0.9850244470354648,0.2785081187032542,82.38119664338382,0.0005395220420223479,0.023227613782357152,CaliforniaSuper11
5.509494041844524,0.9833776474448932,0.2597719874472366,83.25303869971546,0.0004745975386995323,0.02178525966564393,CaliforniaSuper12
